107070,80299
107071,52851
107072,19992
107073,125649
107074,149331
107075,50751
107076,145063
107077,106587
107078,61894
107079,49861
10708,95724
107080,89937
107081,128168
107082,67217
107083,65911
107084,3508
107085,44114
107086,3677
107087,4997
107088,155491
107089,35170
10709,150796
107090,165632
107091,123278
107092,112679
107093,15518
107094,104934
107095,157655
107096,89769
107097,139763
107098,58369
107099,37562
1071,146127
10710,98440
107100,21884
107101,19351
107102,125774
107103,122773
107104,78268
107105,28952
107106,129301
107107,163654
107108,124201
107109,63123
10711,48763
107110,99099
107111,18243
107112,109894
107113,32925
107114,34023
107115,156398
107116,91234
107117,4194
107118,9228
107119,101187
10712,19053
107120,120895
107121,37823
107122,115152
107123,75794
107124,143988
107125,159447
107126,146795
107127,75734
107128,79364
107129,79622
10713,12434
107130,150352
107131,136603
107132,144429
107133,72110
107134,17947
107135,144469
107136,99305
107137,141787
107138,71339
107139,98082
10714,36005
107140,31255
107141,34357
107142,33988
107143,134559
107144,32371
107145,43200
107146,163052
107147,44312
107148,129176
107149,39649
10715,59794
107150,140163
107151,62111
107152,105720
107153,96457
107154,113536
107155,39212
107156,121240
107157,25064
107158,158758
107159,154389
10716,59239
107160,66923
107161,113596
107162,88737
107163,4512
107164,3352
107165,131679
107166,46540
107167,74492
107168,152262
107169,27729
10717,69957
107170,79544
107171,164174
107172,46931
107173,67823
107174,147178
107175,94777
107176,54525
107177,6312
107178,34593
107179,150100
10718,102084
107180,148806
107181,78741
107182,129247
107183,53479
107184,8820
107185,115024
107186,37765
107187,92719
107188,94441
107189,64737
10719,139778
107190,157715
107191,93033
107192,110066
107193,91238
107194,118271
107195,137444
107196,110319
107197,153874
107198,44776
107199,132237
1072,62724
10720,16571
107200,162928
107201,94991
107202,88280
107203,103658
107204,56601
107205,116808
107206,153065
107207,168028
107208,71787
107209,18843
10721,9658
107210,107724
107211,154138
107212,118652
107213,112362
107214,43627
107215,14518
107216,19765
107217,26977
107218,66544
107219,132414
10722,78833
107220,56018
107221,90252
107222,94025
107223,125282
107224,105984
107225,82865
107226,82447
107227,48312
107228,18202
107229,8738
10723,54792
107230,12894
107231,2809
107232,104234
107233,95168
107234,135797
107235,9727
107236,1230
107237,122337
107238,18218
107239,69471
10724,101351
107240,149041
107241,93143
107242,83176
107243,148728
107244,165142
107245,135234
107246,60917
107247,2514
107248,20489
107249,32580
10725,110177
107250,84618
107251,116265
107252,125405
107253,119574
107254,165873
107255,77417
107256,16621
107257,85519
107258,70614
107259,21229
10726,47203
107260,107612
107261,36362
107262,109585
107263,122863
107264,57078
107265,61869
107266,120876
107267,137663
107268,55982
107269,76689
10727,21807
107270,86994
107271,103857
107272,12712
107273,120278
107274,33827
107275,124388
107276,9167
107277,155805
107278,142966
107279,54325
10728,42283
107280,38034
107281,12481
107282,77678
107283,160418
107284,109357
107285,127657
107286,63721
107287,116713
107288,83412
107289,52789
10729,166696
107290,123176
107291,15675
107292,70061
107293,21750
107294,7472
107295,33250
107296,68344
107297,42360
107298,76917
107299,107958
1073,166419
10730,162324
107300,89622
107301,22999
107302,98724
107303,58730
107304,161467
107305,99106
107306,29955
107307,102131
107308,52633
107309,100594
10731,13883
107310,73244
107311,101966
107312,149141
107313,70092
107314,109292
107315,65600
107316,128324
107317,149403
107318,111235
107319,59981
10732,143263
107320,88
107321,31337
107322,127968
107323,49649
107324,88245
107325,88307
107326,15999
107327,10102
107328,96599
107329,11478
10733,113227
107330,20057
107331,76404
107332,120204
107333,161977
107334,71469
107335,111487
107336,168640
107337,96621
107338,75052
107339,88355
10734,19670
107340,141292
107341,1551
107342,137972
107343,22496
107344,114722
107345,131334
107346,68250
107347,91184
107348,91879
107349,111617
10735,62215
107350,58843
107351,115649
107352,132940
107353,82469
107354,26868
107355,103722
107356,132899
107357,66927
107358,43383
107359,100714
10736,85925
107360,84781
107361,89845
107362,163682
107363,95051
107364,128439
107365,13233
107366,20414
107367,70417
107368,37180
107369,137124
10737,125570
107370,15146
107371,88334
107372,157647
107373,84334
107374,94694
107375,91348
107376,141016
107377,148607
107378,41533
107379,86613
10738,130320
107380,54247
107381,156627
107382,88011
107383,3687
107384,28342
107385,137179
107386,71693
107387,126475
107388,14537
107389,56624
10739,66105
107390,43699
107391,89747
107392,97951
107393,123633
107394,169041
107395,54605
107396,67301
107397,76594
107398,154879
107399,44913
1074,39909
10740,118203
107400,77343
107401,131605
107402,128920
107403,8769
107404,150617
107405,73012
107406,81740
107407,108362
107408,123551
107409,137130
10741,149567
107410,147957
107411,131826
107412,94805
107413,15630
107414,58095
107415,47600
107416,137528
107417,127312
107418,30268
107419,74055
10742,18037
107420,102693
107421,42966
107422,119722
107423,72526
107424,130118
107425,122278
107426,142856
107427,165209
107428,84881
107429,58714
10743,139491
107430,167583
107431,77982
107432,25788
107433,132627
107434,126758
107435,20262
107436,6416
107437,62730
107438,85962
107439,90425
10744,158659
107440,41845
107441,24481
107442,111268
107443,45450
107444,148188
107445,37620
107446,6770
107447,57283
107448,156288
107449,132346
10745,163885
107450,24315
107451,154345
107452,96184
107453,157323
107454,119199
107455,141113
107456,66394
107457,149999
107458,74632
107459,96398
10746,49277
107460,86514
107461,6834
107462,165313
107463,42611
107464,18767
107465,27978
107466,118276
107467,51248
107468,91373
107469,65312
10747,107327
107470,115603
107471,107514
107472,125094
107473,125528
107474,73823
107475,45934
107476,19905
107477,164558
107478,38053
107479,21392
10748,161813
107480,80013
107481,155760
107482,131704
107483,90703
107484,33676
107485,97058
107486,27202
107487,132798
107488,79802
107489,103588
10749,67338
107490,8022
107491,45019
107492,72308
107493,14653
107494,70645
107495,70235
107496,98166
107497,160964
107498,145108
107499,81022
1075,86597
10750,123117
107500,85190
107501,38749
107502,134713
107503,23341
107504,63018
107505,25226
107506,166528
107507,154418
107508,12681
107509,155374
10751,4333
107510,24465
107511,126311
107512,119739
107513,10332
107514,166895
107515,126226
107516,160193
107517,127419
107518,81622
107519,97198
10752,83679
107520,67517
107521,43758
107522,6836
107523,82123
107524,125855
107525,114264
107526,16581
107527,38339
107528,53522
107529,153905
10753,50393
107530,59432
107531,108052
107532,39252
107533,133250
107534,30162
107535,88221
107536,156420
107537,106802
107538,111270
107539,32527
10754,97019
107540,165433
107541,56881
107542,64201
107543,163116
107544,103471
107545,96148
107546,75379
107547,91040
107548,18622
107549,167760
10755,4206
107550,20959
107551,121842
107552,4008
107553,133548
107554,141656
107555,70717
107556,15643
107557,89407
107558,132111
107559,108433
10756,145547
107560,113640
107561,58587
107562,30705
107563,124750
107564,90889
107565,100251
107566,60667
107567,48696
107568,136049
107569,40520
10757,162826
107570,145641
107571,2919
107572,34523
107573,85105
107574,35753
107575,110340
107576,112599
107577,38956
107578,87779
107579,144183
10758,27068
107580,105248
107581,142889
107582,133394
107583,73507
107584,149965
107585,162465
107586,141393
107587,150227
107588,156766
107589,39311
10759,122804
107590,160531
107591,23926
107592,126925
107593,12671
107594,51975
107595,140853
107596,143636
107597,73007
107598,16191
107599,68200
1076,139162
10760,93562
107600,145034
107601,148631
107602,64077
107603,3886
107604,66086
107605,41384
107606,160812
107607,64302
107608,90693
107609,13123
10761,30199
107610,30516
107611,143391
107612,114407
107613,37225
107614,18415
107615,7582
107616,146470
107617,88885
107618,2803
107619,116877
10762,154630
107620,63007
107621,120749
107622,34082
107623,67683
107624,40210
107625,56456
107626,84157
107627,160511
107628,98693
107629,97469
10763,98666
107630,17221
107631,30914
107632,51094
107633,71687
107634,110882
107635,29522
107636,35610
107637,136959
107638,33930
107639,43296
10764,107644
107640,121401
107641,43374
107642,40544
107643,124169
107644,11929
107645,93187
107646,83378
107647,28847
107648,95091
107649,73758
10765,134903
107650,83478
107651,121365
107652,56111
107653,114987
107654,40311
107655,27618
107656,7556
107657,31138
107658,75444
107659,39930
10766,124190
107660,109985
107661,53694
107662,69505
107663,86738
107664,122454
107665,156058
107666,157583
107667,12133
107668,14912
107669,130812
10767,108542
107670,5389
107671,59556
107672,14906
107673,57230
107674,113579
107675,76153
107676,71948
107677,168647
107678,48257
107679,70716
10768,141014
107680,49828
107681,2042
107682,133693
107683,13076
107684,129649
107685,56917
107686,99953
107687,79000
107688,158195
107689,74710
10769,164068
107690,42415
107691,112035
107692,80946
107693,53151
107694,113673
107695,47651
107696,107086
107697,93194
107698,53248
107699,52763
1077,102571
10770,81731
107700,137352
107701,119674
107702,91841
107703,131878
107704,133610
107705,19515
107706,157048
107707,22028
107708,154793
107709,93269
10771,148521
107710,14931
107711,120214
107712,29933
107713,163157
107714,15920
107715,11432
107716,132729
107717,111012
107718,16678
107719,156505
10772,143044
107720,89487
107721,69028
107722,113735
107723,138538
107724,74801
107725,20418
107726,133815
107727,2673
107728,129910
107729,150044
10773,49909
107730,131238
107731,149140
107732,48665
107733,21851
107734,3008
107735,158809
107736,64674
107737,142413
107738,24602
107739,91735
10774,142617
107740,45050
107741,82262
107742,162160
107743,113598
107744,29173
107745,47647
107746,123496
107747,85014
107748,109073
107749,154935
10775,91614
107750,108299
107751,59603
107752,102511
107753,12516
107754,37285
107755,20423
107756,130236
107757,138183
107758,157853
107759,89609
10776,110352
107760,162577
107761,124583
107762,152564
107763,82335
107764,11186
107765,119845
107766,31199
107767,99259
107768,131759
107769,40495
10777,56119
107770,127164
107771,50906
107772,97779
107773,25489
107774,149515
107775,158073
107776,163894
107777,82536
107778,122968
107779,42265
10778,89560
107780,17041
107781,17707
107782,143162
107783,75031
107784,34669
107785,53590
107786,168893
107787,85395
107788,88867
107789,29509
10779,80879
107790,104238
107791,92217
107792,60860
107793,79120
107794,157200
107795,60034
107796,37737
107797,144089
107798,15922
107799,168442
1078,4815
10780,63905
107800,73401
107801,83277
107802,10031
107803,128134
107804,122177
107805,101000
107806,44545
107807,9164
107808,41267
107809,114308
10781,85836
107810,23025
107811,81623
107812,107963
107813,57871
107814,138501
107815,20775
107816,145311
107817,39917
107818,56203
107819,52059
10782,113319
107820,68698
107821,24871
107822,641
107823,139807
107824,168270
107825,118671
107826,162402
107827,32724
107828,117150
107829,134095
10783,145798
107830,142950
107831,148507
107832,123460
107833,53232
107834,52542
107835,123867
107836,77076
107837,85965
107838,131273
107839,104067
10784,161622
107840,93314
107841,63714
107842,148977
107843,68925
107844,78728
107845,158971
107846,55910
107847,95660
107848,160503
107849,163552
10785,1187
107850,133025
107851,134804
107852,46707
107853,146392
107854,91807
107855,66144
107856,27798
107857,31388
107858,13948
107859,132609
10786,3075
107860,82480
107861,121561
107862,159786
107863,141585
107864,136506
107865,115468
107866,154846
107867,20663
107868,111667
107869,130010
10787,92294
107870,138614
107871,99985
107872,25090
107873,139372
107874,159277
107875,74227
107876,95738
107877,167102
107878,77284
107879,160768
10788,76419
107880,26515
107881,160872
107882,155607
107883,43121
107884,7085
107885,54513
107886,65963
107887,150354
107888,21497
107889,34197
10789,146268
107890,34138
107891,40599
107892,37986
107893,69554
107894,132699
107895,150244
107896,108307
107897,34835
107898,4441
107899,79002
1079,157009
10790,79320
107900,45256
107901,159590
107902,5540
107903,90686
107904,65192
107905,37759
107906,12834
107907,126854
107908,74581
107909,73616
10791,20004
107910,85220
107911,1582
107912,134317
107913,164288
107914,82672
107915,42655
107916,30054
107917,83914
107918,29793
107919,130890
10792,154803
107920,118251
107921,130351
107922,49011
107923,154613
107924,23135
107925,44460
107926,137208
107927,82394
107928,138136
107929,96528
10793,38288
107930,158440
107931,36970
107932,1839
107933,65128
107934,17808
107935,51872
107936,135415
107937,30316
107938,29527
107939,119212
10794,167166
107940,57691
107941,40985
107942,95362
107943,75990
107944,64765
107945,125119
107946,166246
107947,164066
107948,150934
107949,110659
10795,166382
107950,50443
107951,132750
107952,39932
107953,77153
107954,168990
107955,146557
107956,89383
107957,154605
107958,30291
107959,153893
10796,70337
107960,15781
107961,97189
107962,65591
107963,86986
107964,133060
107965,162197
107966,74850
107967,61962
107968,159734
107969,17473
10797,157739
107970,37882
107971,145494
107972,139403
107973,96674
107974,88980
107975,139284
107976,106911
107977,122335
107978,78517
107979,144385
10798,57151
107980,122107
107981,83400
107982,93961
107983,147293
107984,644
107985,128187
107986,108745
107987,16257
107988,1493
107989,106864
10799,74021
107990,125590
107991,70917
107992,85789
107993,133097
107994,111277
107995,114258
107996,134369
107997,52574
107998,23155
107999,7199
108,104885
1080,287
10800,96231
108000,7283
108001,58031
108002,119926
108003,104908
108004,32386
108005,141338
108006,74039
108007,145553
108008,45294
108009,118470
10801,20338
108010,8365
108011,20647
108012,82575
108013,83769
108014,130552
108015,136949
108016,164822
108017,33910
108018,67358
108019,102599
10802,135073
108020,131810
108021,26860
108022,54860
108023,15062
108024,23327
108025,70788
108026,82634
108027,16223
108028,81642
108029,27421
10803,14994
108030,155815
108031,19471
108032,120335
108033,80335
108034,112510
108035,151602
108036,41066
108037,98808
108038,55614
108039,41179
10804,133495
108040,144658
108041,97551
108042,55043
108043,78362
108044,85163
108045,140089
108046,138462
108047,55356
108048,113884
108049,28492
10805,119906
108050,123974
108051,56138
108052,149580
108053,163945
108054,111189
108055,66886
108056,107875
108057,1579
108058,161294
108059,123667
10806,48861
108060,36526
108061,57270
108062,135174
108063,67267
108064,22289
108065,91027
108066,66874
108067,107593
108068,63979
108069,47125
10807,51574
108070,45431
108071,164277
108072,119502
108073,111656
108074,12843
108075,123243
108076,119413
108077,97470
108078,144924
108079,139332
10808,111109
108080,100268
108081,17250
108082,61695
108083,104561
108084,19384
108085,58248
108086,167209
108087,15084
108088,138679
108089,41462
10809,167356
108090,116606
108091,85182
108092,81227
108093,95363
108094,133563
108095,126040
108096,119833
108097,88077
108098,30860
108099,6871
1081,62557
10810,89046
108100,5799
108101,84891
108102,156929
108103,165064
108104,147493
108105,68315
108106,132926
108107,19998
108108,101627
108109,98156
10811,91909
108110,98402
108111,149556
108112,106207
108113,78449
108114,168637
108115,57507
108116,157731
108117,134111
108118,139749
108119,129613
10812,57018
108120,86032
108121,116624
108122,165395
108123,106668
108124,89642
108125,53865
108126,62569
108127,31734
108128,67669
108129,20309
10813,144340
108130,21881
108131,110112
108132,99991
108133,4060
108134,72453
108135,6806
108136,93800
108137,126706
108138,25200
108139,27511
10814,108913
108140,136334
108141,28825
108142,81778
108143,300
108144,46025
108145,102356
108146,11195
108147,166571
108148,163669
108149,115433
10815,162661
108150,34368
108151,85047
108152,160044
108153,41600
108154,164479
108155,112552
108156,151811
108157,24889
108158,148180
108159,39291
10816,161347
108160,162451
108161,80453
108162,116395
108163,70834
108164,147519
108165,30308
108166,54740
108167,1258
108168,1388
108169,71825
10817,72495
108170,116825
108171,124597
108172,120923
108173,123260
108174,163084
108175,34732
108176,44910
108177,1249
108178,112032
108179,117866
10818,153269
108180,151766
108181,132192
108182,18449
108183,144780
108184,158491
108185,102661
108186,149459
108187,39847
108188,74865
108189,137917
10819,69581
108190,32960
108191,86495
108192,39981
108193,10080
108194,112179
108195,65545
108196,33146
108197,41345
108198,2581
108199,110990
1082,22891
10820,142076
108200,41214
108201,93676
108202,161065
108203,160055
108204,119858
108205,87915
108206,129200
108207,45331
108208,59459
108209,77091
10821,2940
108210,89734
108211,164228
108212,78254
108213,131672
108214,32428
108215,98132
108216,165978
108217,58473
108218,95949
108219,165955
10822,34577
108220,133154
108221,148683
108222,152351
108223,88163
108224,85835
108225,24042
108226,127958
108227,12993
108228,98941
108229,52332
10823,154416
108230,29101
108231,17819
108232,134043
108233,124008
108234,28843
108235,74417
108236,69641
108237,152940
108238,27249
108239,68520
10824,60118
108240,65525
108241,5189
108242,24603
108243,9150
108244,150749
108245,12852
108246,9940
108247,158696
108248,110127
108249,31937
10825,54229
108250,56709
108251,73298
108252,121350
108253,142936
108254,20399
108255,93070
108256,94797
108257,152190
108258,25639
108259,66033
10826,142447
108260,108430
108261,40426
108262,88631
108263,157643
108264,143973
108265,46675
108266,149706
108267,156212
108268,139834
108269,83974
10827,116197
108270,36357
108271,107731
108272,114222
108273,107278
108274,95944
108275,45476
108276,6661
108277,162649
108278,41553
108279,71538
10828,1367
108280,92569
108281,156838
108282,30808
108283,51144
108284,26316
108285,67237
108286,75065
108287,87152
108288,60694
108289,123221
10829,22963
108290,166010
108291,138855
108292,34047
108293,62293
108294,58990
108295,154996
108296,1716
108297,131577
108298,168029
108299,77570
1083,123910
10830,111596
108300,67915
108301,37497
108302,21431
108303,54389
108304,199
108305,126532
108306,143038
108307,110300
108308,63252
108309,53675
10831,50507
108310,154908
108311,59730
108312,136546
108313,98996
108314,166866
108315,100756
108316,28824
108317,84749
108318,167144
108319,149598
10832,153396
108320,72334
108321,77440
108322,100227
108323,116404
108324,146403
108325,51995
108326,110377
108327,32901
108328,84233
108329,62272
10833,113775
108330,133191
108331,140000
108332,38418
108333,131769
108334,6107
108335,76535
108336,124545
108337,36330
108338,126184
108339,61666
10834,60985
108340,11772
108341,34384
108342,102439
108343,143833
108344,30310
108345,144367
108346,149295
108347,158502
108348,127553
108349,169213
10835,109739
108350,167828
108351,10860
108352,161010
108353,168796
108354,32902
108355,146123
108356,75709
108357,78308
108358,147408
108359,114846
10836,151683
108360,1369
108361,166180
108362,59244
108363,17650
108364,53422
108365,152045
108366,102970
108367,168018
108368,69881
108369,155332
10837,115562
108370,34043
108371,123383
108372,90247
108373,167019
108374,126230
108375,110625
108376,165367
108377,34480
108378,86673
108379,162860
10838,13069
108380,39049
108381,77192
108382,86234
108383,10646
108384,126790
108385,35466
108386,154206
108387,49034
108388,72765
108389,87330
10839,2339
108390,59339
108391,87824
108392,21364
108393,152596
108394,35225
108395,2122
108396,6883
108397,21839
108398,139525
108399,168460
1084,142572
10840,44339
108400,111887
108401,148000
108402,76903
108403,26917
108404,157367
108405,60315
108406,53900
108407,37012
108408,80407
108409,94659
10841,127389
108410,46506
108411,146920
108412,61311
108413,141499
108414,142745
108415,83252
108416,43862
108417,139282
108418,22557
108419,58470
10842,88768
108420,39929
108421,160653
108422,8093
108423,66072
108424,69329
108425,79390
108426,59988
108427,66647
108428,101451
108429,93542
10843,161915
108430,63895
108431,29963
108432,86735
108433,142278
108434,115948
108435,34948
108436,35198
108437,147992
108438,56628
108439,92842
10844,95655
108440,133127
108441,106787
108442,41143
108443,167573
108444,90443
108445,63072
108446,40451
108447,34178
108448,167319
108449,108312
10845,21464
108450,99374
108451,38870
108452,105480
108453,109723
108454,95984
108455,62716
108456,147406
108457,84090
108458,10616
108459,138190
10846,124938
108460,128267
108461,127593
108462,162620
108463,167340
108464,38880
108465,141533
108466,70374
108467,78832
108468,7841
108469,5094
10847,84894
108470,80696
108471,65619
108472,119155
108473,3628
108474,34843
108475,102308
108476,7702
108477,89880
108478,36306
108479,139101
10848,67634
108480,153682
108481,131010
108482,23111
108483,97621
108484,56894
108485,93844
108486,56924
108487,95093
108488,148549
108489,30715
10849,112391
108490,1846
108491,161927
108492,160877
108493,106600
108494,98593
108495,93916
108496,1285
108497,23140
108498,19198
108499,111618
1085,108974
10850,158601
108500,55752
108501,7686
108502,101279
108503,9182
108504,57864
108505,98931
108506,56581
108507,126207
108508,117440
108509,145349
10851,163780
108510,49351
108511,106065
108512,98844
108513,91292
108514,34776
108515,43175
108516,144847
108517,19335
108518,132806
108519,36971
10852,150904
108520,6715
108521,107762
108522,161049
108523,94703
108524,168424
108525,142202
108526,28685
108527,41469
108528,64351
108529,123201
10853,21140
108530,121620
108531,143407
108532,12855
108533,132230
108534,1248
108535,38377
108536,44188
108537,36022
108538,55636
108539,47202
10854,137356
108540,61571
108541,96974
108542,106188
108543,8613
108544,2884
108545,118494
108546,96497
108547,82650
108548,151500
108549,43224
10855,34770
108550,138781
108551,33281
108552,56091
108553,70130
108554,140792
108555,534
108556,139783
108557,56885
108558,8237
108559,90145
10856,106470
108560,120358
108561,91403
108562,34014
108563,75028
108564,71926
108565,149603
108566,122932
108567,73147
108568,153192
108569,22313
10857,162762
108570,29298
108571,14313
108572,108103
108573,122260
108574,138729
108575,140181
108576,107061
108577,97404
108578,70294
108579,144777
10858,42486
108580,122280
108581,169160
108582,80011
108583,7306
108584,46759
108585,75383
108586,50839
108587,51037
108588,128333
108589,32264
10859,94103
108590,73524
108591,141340
108592,88229
108593,115797
108594,6774
108595,107870
108596,31624
108597,87771
108598,1000
108599,145236
1086,54728
10860,61769
108600,149786
108601,133947
108602,58740
108603,148559
108604,122916
108605,103720
108606,36358
108607,136898
108608,148710
108609,8284
10861,6609
108610,77511
108611,29921
108612,6582
108613,103053
108614,53706
108615,72143
108616,78298
108617,73047
108618,71318
108619,155020
10862,142655
108620,127734
108621,12332
108622,114572
108623,2051
108624,69178
108625,92019
108626,104797
108627,90585
108628,144535
108629,85324
10863,168671
108630,157748
108631,60783
108632,48098
108633,29437
108634,97430
108635,77186
108636,65159
108637,24499
108638,140772
108639,31280
10864,119723
108640,162792
108641,129823
108642,102634
108643,15038
108644,164499
108645,19913
108646,30144
108647,136170
108648,14276
108649,1696
10865,49770
108650,151820
108651,126203
108652,118362
108653,106686
108654,146903
108655,30264
108656,3363
108657,160708
108658,153692
108659,61413
10866,27425
108660,99637
108661,49573
108662,83440
108663,103114
108664,113216
108665,27783
108666,38216
108667,33278
108668,44367
108669,65795
10867,123202
108670,164298
108671,33835
108672,58331
108673,154835
108674,38610
108675,93943
108676,61137
108677,132521
108678,106570
108679,67102
10868,82786
108680,141079
108681,147549
108682,67063
108683,12457
108684,120531
108685,4840
108686,36360
108687,68688
108688,42698
108689,108042
10869,148413
108690,121059
108691,143517
108692,60016
108693,7379
108694,74243
108695,84542
108696,80266
108697,93464
108698,38063
108699,73845
1087,77591
10870,160431
108700,3248
108701,45785
108702,115719
108703,85080
108704,150386
108705,85210
108706,165908
108707,141725
108708,164466
108709,35192
10871,126565
108710,93577
108711,125889
108712,40327
108713,151088
108714,101090
108715,123632
108716,57911
108717,165452
108718,3113
108719,160940
10872,134749
108720,127763
108721,117269
108722,48678
108723,37298
108724,136648
108725,86950
108726,144010
108727,162271
108728,51053
108729,89018
10873,81553
108730,14684
108731,16421
108732,78460
108733,138737
108734,24665
108735,52371
108736,161229
108737,136335
108738,80947
108739,120302
10874,23216
108740,49651
108741,163239
108742,105119
108743,55491
108744,154942
108745,148846
108746,105470
108747,167200
108748,93098
108749,46294
10875,142152
108750,37368
108751,76279
108752,98558
108753,81298
108754,7285
108755,168158
108756,130750
108757,42233
108758,139562
108759,111170
10876,120988
108760,76144
108761,18950
108762,92060
108763,164798
108764,112596
108765,122358
108766,59179
108767,153994
108768,20240
108769,157051
10877,159123
108770,162077
108771,99034
108772,79004
108773,69050
108774,40169
108775,134752
108776,45521
108777,135367
108778,7043
108779,62407
10878,16374
108780,89565
108781,101181
108782,63119
108783,121213
108784,9118
108785,88863
108786,137173
108787,153849
108788,115627
108789,166864
10879,94553
108790,143291
108791,94247
108792,110647
108793,44647
108794,151260
108795,132223
108796,141406
108797,100637
108798,118319
108799,4119
1088,34370
10880,44050
108800,6033
108801,27520
108802,82421
108803,50281
108804,34453
108805,145509
108806,145683
108807,101597
108808,137304
108809,79577
10881,85783
108810,17145
108811,23813
108812,44883
108813,72914
108814,51740
108815,65978
108816,13804
108817,40736
108818,111823
108819,124997
10882,152485
108820,125005
108821,58420
108822,22802
108823,99843
108824,38523
108825,30594
108826,59489
108827,77395
108828,76767
108829,151447
10883,154918
108830,46724
108831,160350
108832,91057
108833,112481
108834,144814
108835,79837
108836,31584
108837,158962
108838,54510
108839,70608
10884,138562
108840,25887
108841,71749
108842,26194
108843,48836
108844,90654
108845,120605
108846,37836
108847,95064
108848,7601
108849,62582
10885,68039
108850,2273
108851,154225
108852,106914
108853,125183
108854,3223
108855,12192
108856,154482
108857,52562
108858,48027
108859,61831
10886,140442
108860,93424
108861,149756
108862,25871
108863,55423
108864,160027
108865,110474
108866,116727
108867,69516
108868,72966
108869,25517
10887,59347
108870,109052
108871,166273
108872,147834
108873,127096
108874,106796
108875,73866
108876,145354
108877,27177
108878,121223
108879,72724
10888,128560
108880,144862
108881,68743
108882,30334
108883,166369
108884,73622
108885,11634
108886,72612
108887,27457
108888,164445
108889,69809
10889,155548
108890,96379
108891,117062
108892,160319
108893,169059
108894,45404
108895,64376
108896,89629
108897,79018
108898,169051
108899,17182
1089,87441
10890,115405
108900,166980
108901,129734
108902,151063
108903,73345
108904,109081
108905,72967
108906,68789
108907,51681
108908,11165
108909,3680
10891,80418
108910,131473
108911,117233
108912,4957
108913,66050
108914,119692
108915,5152
108916,124841
108917,70933
108918,137162
108919,96277
10892,138402
108920,88870
108921,45353
108922,19068
108923,130562
108924,136147
108925,24020
108926,164408
108927,63332
108928,160244
108929,97562
10893,156985
108930,144419
108931,101847
108932,53944
108933,33075
108934,3191
108935,91526
108936,101214
108937,46553
108938,158946
108939,51438
10894,1966
108940,48959
108941,95438
108942,16106
108943,79617
108944,134562
108945,54480
108946,163295
108947,67676
108948,151750
108949,18011
10895,34484
108950,77602
108951,150288
108952,106251
108953,784
108954,158100
108955,95452
108956,56008
108957,88539
108958,70200
108959,145633
10896,84610
108960,109118
108961,8519
108962,71006
108963,103347
108964,92961
108965,44386
108966,18095
108967,143439
108968,25774
108969,24781
10897,40220
108970,62252
108971,33024
108972,602
108973,118023
108974,141774
108975,88442
108976,39127
108977,50297
108978,16826
108979,60945
10898,117148
108980,19643
108981,97163
108982,5278
108983,101578
108984,168354
108985,55081
108986,77896
108987,40789
108988,112897
108989,33111
10899,26221
108990,81202
108991,52791
108992,164454
108993,47681
108994,141977
108995,57278
108996,153073
108997,142300
108998,101629
108999,121078
109,86807
1090,37474
10900,53207
109000,52515
109001,107853
109002,157068
109003,10895
109004,62954
109005,21905
109006,38888
109007,126360
109008,150035
109009,67039
10901,62920
109010,66047
109011,168184
109012,59124
109013,106884
109014,50158
109015,140763
109016,118913
109017,52533
109018,81738
109019,47965
10902,36783
109020,21598
109021,148974
109022,130758
109023,29515
109024,33659
109025,162350
109026,124010
109027,62071
109028,76080
109029,54479
10903,162128
109030,21150
109031,94398
109032,106980
109033,91320
109034,49206
109035,834
109036,77738
109037,77827
109038,152356
109039,134022
10904,55355
109040,126076
109041,84293
109042,131777
109043,71063
109044,45502
109045,35581
109046,85792
109047,66887
109048,160462
109049,28319
10905,33918
109050,85112
109051,45241
109052,101460
109053,143582
109054,66453
109055,23149
109056,89347
109057,8374
109058,70932
109059,10734
10906,111257
109060,15017
109061,104935
109062,61129
109063,61658
109064,22564
109065,79251
109066,26479
109067,21201
109068,104882
109069,17713
10907,2361
109070,101333
109071,8927
109072,163619
109073,43963
109074,115592
109075,31248
109076,112298
109077,2345
109078,5866
109079,25995
10908,77758
109080,56185
109081,68934
109082,90076
109083,60679
109084,2362
109085,120922
109086,39786
109087,6028
109088,121957
109089,24914
10909,101456
109090,148025
109091,153764
109092,101444
109093,147528
109094,167213
109095,82523
109096,78547
109097,58084
109098,40708
109099,162993
1091,25373
10910,132835
109100,86398
109101,134383
109102,89380
109103,82638
109104,59561
109105,68516
109106,52708
109107,138990
109108,120665
109109,140245
10911,35017
109110,94123
109111,77802
109112,8676
109113,70296
109114,12812
109115,63956
109116,11141
109117,148205
109118,31621
109119,164241
10912,35087
109120,101229
109121,45596
109122,163907
109123,43419
109124,33814
109125,99334
109126,11975
109127,90261
109128,103883
109129,152106
10913,143349
109130,164850
109131,77072
109132,53413
109133,8226
109134,143432
109135,121312
109136,19306
109137,1176
109138,84221
109139,33886
10914,149444
109140,121150
109141,106546
109142,13192
109143,89423
109144,11983
109145,142556
109146,98761
109147,96363
109148,153607
109149,71575
10915,68009
109150,144696
109151,49662
109152,143957
109153,65768
109154,108370
109155,40755
109156,115106
109157,7965
109158,15512
109159,165439
10916,55623
109160,352
109161,121740
109162,72074
109163,25049
109164,60563
109165,38931
109166,130248
109167,89683
109168,16417
109169,33364
10917,42263
109170,110984
109171,25173
